,interest,country_code,citizenship,gender,is_denominator,language,languages,max_age,min_age,scholarity,audience,age_range
106332,mobile phones gadgets,AE,Expats,Male,False,European,NOTSELECTED,NOTSELECTED,45,GRAD,2250,45+
106333,mobile phones gadgets,YE,Expats,Male,False,European,NOTSELECTED,NOTSELECTED,45,GRAD,145,45+
106334,mobile phones gadgets,PS,Expats,Male,False,European,NOTSELECTED,NOTSELECTED,45,GRAD,200,45+
106335,mobile phones gadgets,DZ,Expats,Male,False,Indian,NOTSELECTED,NOTSELECTED,45,GRAD,185,45+
106337,mobile phones gadgets,EG,Expats,Male,False,Indian,NOTSELECTED,NOTSELECTED,45,GRAD,325,45+
106338,mobile phones gadgets,IQ,Expats,Male,False,Indian,NOTSELECTED,NOTSELECTED,45,GRAD,265,45+
106339,mobile phones gadgets,JO,Expats,Male,False,Indian,NOTSELECTED,NOTSELECTED,45,GRAD,195,45+
106340,mobile phones gadgets,KW,Expats,Male,False,Indian,NOTSELECTED,NOTSELECTED,45,GRAD,5500,45+
106341,mobile phones gadgets,LB,Expats,Male,False,Indian,NOTSELECTED,NOTSELECTED,45,GRAD,90,45+
106342,mobile phones gadgets,LY,Expats,Male,False,Indian,NOTSELECTED,NOTSELECTED,45,GRAD,80,45+
106343,mobile phones gadgets,MA,Expats,Male,False,Indian,NOTSELECTED,NOTSELECTED,45,GRAD,100,45+
106344,mobile phones gadgets,OM,Expats,Male,False,Indian,NOTSELECTED,NOTSELECTED,45,GRAD,4250,45+
106345,mobile phones gadgets,QA,Expats,Male,False,Indian,NOTSELECTED,NOTSELECTED,45,GRAD,6000,45+
106346,mobile phones gadgets,SA,Expats,Male,False,Indian,NOTSELECTED,NOTSELECTED,45,GRAD,25000,45+
106347,mobile phones gadgets,SO,Expats,Male,False,Indian,NOTSELECTED,NOTSELECTED,45,GRAD,25,45+
106348,mobile phones gadgets,TN,Expats,Male,False,Indian,NOTSELECTED,NOTSELECTED,45,GRAD,90,45+
106349,mobile phones gadgets,AE,Expats,Male,False,Indian,NOTSELECTED,NOTSELECTED,45,GRAD,23000,45+
106350,mobile phones gadgets,YE,Expats,Male,False,Indian,NOTSELECTED,NOTSELECTED,45,GRAD,70,45+
106351,mobile phones gadgets,PS,Expats,Male,False,Indian,NOTSELECTED,NOTSELECTED,45,GRAD,15,45+
106352,mobile phones gadgets,DZ,Expats,Male,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,700,45+
106354,mobile phones gadgets,EG,Expats,Male,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,1100,45+
106355,mobile phones gadgets,IQ,Expats,Male,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,550,45+
106356,mobile phones gadgets,JO,Expats,Male,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,315,45+
106357,mobile phones gadgets,KW,Expats,Male,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,6000,45+
106358,mobile phones gadgets,LB,Expats,Male,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,275,45+
106359,mobile phones gadgets,LY,Expats,Male,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,250,45+
106360,mobile phones gadgets,MA,Expats,Male,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,850,45+
106361,mobile phones gadgets,OM,Expats,Male,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,4400,45+
106362,mobile phones gadgets,QA,Expats,Male,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,10500,45+
106363,mobile phones gadgets,SA,Expats,Male,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,44500,45+
106364,mobile phones gadgets,SO,Expats,Male,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,385,45+
106365,mobile phones gadgets,TN,Expats,Male,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,650,45+
106366,mobile phones gadgets,AE,Expats,Male,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,30000,45+
106367,mobile phones gadgets,YE,Expats,Male,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,135,45+
106368,mobile phones gadgets,PS,Expats,Male,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,30,45+
106896,mobile phones gadgets,DZ,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,ND,49000,45+
106898,mobile phones gadgets,EG,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,ND,245000,45+
106899,mobile phones gadgets,IQ,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,ND,75000,45+
106900,mobile phones gadgets,JO,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,ND,55000,45+
106901,mobile phones gadgets,KW,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,ND,5500,45+
106902,mobile phones gadgets,LB,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,ND,55000,45+
106903,mobile phones gadgets,LY,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,ND,27000,45+
106904,mobile phones gadgets,MA,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,ND,43000,45+
106905,mobile phones gadgets,OM,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,ND,1150,45+
106906,mobile phones gadgets,QA,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,ND,2350,45+
106907,mobile phones gadgets,SA,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,ND,33000,45+
106908,mobile phones gadgets,SO,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,ND,385,45+
106909,mobile phones gadgets,TN,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,ND,36500,45+
106910,mobile phones gadgets,AE,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,ND,9500,45+
106911,mobile phones gadgets,YE,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,ND,2600,45+
106912,mobile phones gadgets,PS,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,ND,13000,45+
106913,mobile phones gadgets,DZ,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,3300,45+
106915,mobile phones gadgets,EG,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,65000,45+
106916,mobile phones gadgets,IQ,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,12500,45+
106917,mobile phones gadgets,JO,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,16000,45+
106918,mobile phones gadgets,KW,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,13500,45+
106919,mobile phones gadgets,LB,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,49500,45+
106920,mobile phones gadgets,LY,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,2500,45+
106921,mobile phones gadgets,MA,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,6000,45+
106922,mobile phones gadgets,OM,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,3500,45+
106923,mobile phones gadgets,QA,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,6500,45+
106924,mobile phones gadgets,SA,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,32500,45+
106925,mobile phones gadgets,SO,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,1700,45+
106926,mobile phones gadgets,TN,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,4050,45+
106927,mobile phones gadgets,AE,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,27500,45+
106928,mobile phones gadgets,YE,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,475,45+
106929,mobile phones gadgets,PS,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,2600,45+
106930,mobile phones gadgets,DZ,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,ND,850,45+
106932,mobile phones gadgets,EG,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,ND,1150,45+
106933,mobile phones gadgets,IQ,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,ND,250,45+
106934,mobile phones gadgets,JO,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,ND,320,45+
106935,mobile phones gadgets,KW,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,ND,115,45+
106936,mobile phones gadgets,LB,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,ND,1100,45+
106937,mobile phones gadgets,LY,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,ND,105,45+
106938,mobile phones gadgets,MA,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,ND,2350,45+
106939,mobile phones gadgets,OM,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,ND,85,45+
106940,mobile phones gadgets,QA,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,ND,210,45+
106941,mobile phones gadgets,SA,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,ND,450,45+
106942,mobile phones gadgets,SO,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,ND,40,45+
106943,mobile phones gadgets,TN,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,ND,1350,45+
106944,mobile phones gadgets,AE,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,ND,650,45+
106945,mobile phones gadgets,YE,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,ND,0,45+
106946,mobile phones gadgets,PS,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,ND,105,45+
106947,mobile phones gadgets,DZ,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,ND,45,45+
106949,mobile phones gadgets,EG,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,ND,90,45+
106950,mobile phones gadgets,IQ,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,ND,50,45+
106951,mobile phones gadgets,JO,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,ND,105,45+
106952,mobile phones gadgets,KW,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,ND,1600,45+
106953,mobile phones gadgets,LB,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,ND,270,45+
106954,mobile phones gadgets,LY,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,ND,45,45+
106955,mobile phones gadgets,MA,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,ND,35,45+
106956,mobile phones gadgets,OM,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,ND,490,45+
106957,mobile phones gadgets,QA,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,ND,650,45+
106958,mobile phones gadgets,SA,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,ND,2900,45+
106959,mobile phones gadgets,SO,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,ND,0,45+
106960,mobile phones gadgets,TN,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,ND,15,45+
106961,mobile phones gadgets,AE,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,ND,2300,45+
106962,mobile phones gadgets,YE,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,ND,0,45+
106963,mobile phones gadgets,PS,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,ND,0,45+
106964,mobile phones gadgets,DZ,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,330,45+
106966,mobile phones gadgets,EG,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,360,45+
106967,mobile phones gadgets,IQ,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,90,45+
106968,mobile phones gadgets,JO,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,425,45+
106969,mobile phones gadgets,KW,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,4450,45+
106970,mobile phones gadgets,LB,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,900,45+
106971,mobile phones gadgets,LY,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,75,45+
106972,mobile phones gadgets,MA,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,265,45+
106973,mobile phones gadgets,OM,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,1000,45+
106974,mobile phones gadgets,QA,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,2100,45+
106975,mobile phones gadgets,SA,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,12000,45+
106976,mobile phones gadgets,SO,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,190,45+
106977,mobile phones gadgets,TN,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,470,45+
106978,mobile phones gadgets,AE,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,8000,45+
106979,mobile phones gadgets,YE,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,15,45+
106980,mobile phones gadgets,PS,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,ND,15,45+
106998,mobile phones gadgets,DZ,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,HS,9500,45+
107000,mobile phones gadgets,EG,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,HS,32000,45+
107001,mobile phones gadgets,IQ,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,HS,10000,45+
107002,mobile phones gadgets,JO,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,HS,9500,45+
107003,mobile phones gadgets,KW,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,HS,950,45+
107004,mobile phones gadgets,LB,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,HS,7000,45+
107005,mobile phones gadgets,LY,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,HS,3350,45+
107006,mobile phones gadgets,MA,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,HS,9500,45+
107007,mobile phones gadgets,OM,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,HS,165,45+
107008,mobile phones gadgets,QA,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,HS,550,45+
107009,mobile phones gadgets,SA,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,HS,5000,45+
107010,mobile phones gadgets,SO,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,HS,175,45+
107011,mobile phones gadgets,TN,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,HS,13500,45+
107012,mobile phones gadgets,AE,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,HS,1900,45+
107013,mobile phones gadgets,YE,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,HS,460,45+
107014,mobile phones gadgets,PS,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,HS,2600,45+
107015,mobile phones gadgets,DZ,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,1000,45+
107017,mobile phones gadgets,EG,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,12500,45+
107018,mobile phones gadgets,IQ,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,2300,45+
107019,mobile phones gadgets,JO,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,3850,45+
107020,mobile phones gadgets,KW,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,3700,45+
107021,mobile phones gadgets,LB,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,7500,45+
107022,mobile phones gadgets,LY,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,600,45+
107023,mobile phones gadgets,MA,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,2000,45+
107024,mobile phones gadgets,OM,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,1200,45+
107025,mobile phones gadgets,QA,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,2150,45+
107026,mobile phones gadgets,SA,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,8500,45+
107027,mobile phones gadgets,SO,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,340,45+
107028,mobile phones gadgets,TN,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,1900,45+
107029,mobile phones gadgets,AE,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,10000,45+
107030,mobile phones gadgets,YE,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,110,45+
107031,mobile phones gadgets,PS,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,650,45+
107032,mobile phones gadgets,DZ,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,HS,205,45+
107034,mobile phones gadgets,EG,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,HS,405,45+
107035,mobile phones gadgets,IQ,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,HS,50,45+
107036,mobile phones gadgets,JO,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,HS,70,45+
107037,mobile phones gadgets,KW,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,HS,40,45+
107038,mobile phones gadgets,LB,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,HS,285,45+
107039,mobile phones gadgets,LY,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,HS,30,45+
107040,mobile phones gadgets,MA,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,HS,650,45+
107041,mobile phones gadgets,OM,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,HS,45,45+
107042,mobile phones gadgets,QA,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,HS,80,45+
107043,mobile phones gadgets,SA,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,HS,180,45+
107044,mobile phones gadgets,SO,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,HS,0,45+
107045,mobile phones gadgets,TN,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,HS,750,45+
107046,mobile phones gadgets,AE,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,HS,290,45+
107047,mobile phones gadgets,YE,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,HS,0,45+
107048,mobile phones gadgets,PS,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,HS,30,45+
107049,mobile phones gadgets,DZ,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,HS,0,45+
107051,mobile phones gadgets,EG,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,HS,0,45+
107052,mobile phones gadgets,IQ,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,HS,25,45+
107053,mobile phones gadgets,JO,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,HS,25,45+
107054,mobile phones gadgets,KW,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,HS,230,45+
107055,mobile phones gadgets,LB,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,HS,15,45+
107056,mobile phones gadgets,LY,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,HS,0,45+
107057,mobile phones gadgets,MA,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,HS,0,45+
107058,mobile phones gadgets,OM,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,HS,115,45+
107059,mobile phones gadgets,QA,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,HS,80,45+
107060,mobile phones gadgets,SA,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,HS,375,45+
107061,mobile phones gadgets,SO,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,HS,0,45+
107062,mobile phones gadgets,TN,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,HS,0,45+
107063,mobile phones gadgets,AE,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,HS,600,45+
107064,mobile phones gadgets,YE,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,HS,0,45+
107065,mobile phones gadgets,PS,Expats,Female,False,Indian,NOTSELECTED,NOTSELECTED,45,HS,0,45+
107066,mobile phones gadgets,DZ,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,60,45+
107068,mobile phones gadgets,EG,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,145,45+
107069,mobile phones gadgets,IQ,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,20,45+
107070,mobile phones gadgets,JO,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,195,45+
107071,mobile phones gadgets,KW,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,2100,45+
107072,mobile phones gadgets,LB,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,600,45+
107073,mobile phones gadgets,LY,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,25,45+
107074,mobile phones gadgets,MA,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,90,45+
107075,mobile phones gadgets,OM,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,550,45+
107076,mobile phones gadgets,QA,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,1100,45+
107077,mobile phones gadgets,SA,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,5000,45+
107078,mobile phones gadgets,SO,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,100,45+
107079,mobile phones gadgets,TN,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,200,45+
107080,mobile phones gadgets,AE,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,4600,45+
107081,mobile phones gadgets,YE,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,30,45+
107082,mobile phones gadgets,PS,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,HS,0,45+
107100,mobile phones gadgets,DZ,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,GRAD,22000,45+
107102,mobile phones gadgets,EG,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,GRAD,130000,45+
107103,mobile phones gadgets,IQ,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,GRAD,28000,45+
107104,mobile phones gadgets,JO,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,GRAD,23000,45+
107105,mobile phones gadgets,KW,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,GRAD,3250,45+
107106,mobile phones gadgets,LB,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,GRAD,18000,45+
107107,mobile phones gadgets,LY,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,GRAD,10500,45+
107108,mobile phones gadgets,MA,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,GRAD,23000,45+
107109,mobile phones gadgets,OM,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,GRAD,750,45+
107110,mobile phones gadgets,QA,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,GRAD,1750,45+
107111,mobile phones gadgets,SA,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,GRAD,15000,45+
107112,mobile phones gadgets,SO,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,GRAD,500,45+
107113,mobile phones gadgets,TN,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,GRAD,24500,45+
107114,mobile phones gadgets,AE,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,GRAD,7000,45+
107115,mobile phones gadgets,YE,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,GRAD,1100,45+
107116,mobile phones gadgets,PS,Expats,Female,False,Arabic,NOTSELECTED,NOTSELECTED,45,GRAD,6000,45+
107117,mobile phones gadgets,DZ,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,3300,45+
107119,mobile phones gadgets,EG,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,65000,45+
107120,mobile phones gadgets,IQ,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,8000,45+
107121,mobile phones gadgets,JO,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,12000,45+
107122,mobile phones gadgets,KW,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,10500,45+
107123,mobile phones gadgets,LB,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,20500,45+
107124,mobile phones gadgets,LY,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,2200,45+
107125,mobile phones gadgets,MA,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,5500,45+
107126,mobile phones gadgets,OM,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,3900,45+
107127,mobile phones gadgets,QA,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,7500,45+
107128,mobile phones gadgets,SA,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,29000,45+
107129,mobile phones gadgets,SO,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,1000,45+
107130,mobile phones gadgets,TN,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,5500,45+
107131,mobile phones gadgets,AE,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,35500,45+
107132,mobile phones gadgets,YE,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,425,45+
107133,mobile phones gadgets,PS,Expats,Female,False,English,NOTSELECTED,NOTSELECTED,45,GRAD,1900,45+
107134,mobile phones gadgets,DZ,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,GRAD,750,45+
107136,mobile phones gadgets,EG,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,GRAD,1450,45+
107137,mobile phones gadgets,IQ,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,GRAD,135,45+
107138,mobile phones gadgets,JO,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,GRAD,345,45+
107139,mobile phones gadgets,KW,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,GRAD,165,45+
107140,mobile phones gadgets,LB,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,GRAD,800,45+
107141,mobile phones gadgets,LY,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,GRAD,80,45+
107142,mobile phones gadgets,MA,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,GRAD,1900,45+
107143,mobile phones gadgets,OM,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,GRAD,100,45+
107144,mobile phones gadgets,QA,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,GRAD,290,45+
107145,mobile phones gadgets,SA,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,GRAD,600,45+
107146,mobile phones gadgets,SO,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,GRAD,30,45+
107147,mobile phones gadgets,TN,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,GRAD,1950,45+
107148,mobile phones gadgets,AE,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,GRAD,1000,45+
107149,mobile phones gadgets,YE,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,GRAD,0,45+
107150,mobile phones gadgets,PS,Expats,Female,False,European,NOTSELECTED,NOTSELECTED,45,GRAD,95,45+
